pep_eVal,scanID,ppm_error,theoMZ,hScore,nextScore,deltaH,pepLen,pro_eVal
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-25.2
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-24.2
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-21.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-21.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-21.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-21.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-19.1
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-15.9
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-11.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-11.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-11.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-11.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-6.4
4.40E-07,2027,-0.196540377,890.4022832,45.9,18.3,27.6,14,-6.4
2.50E-09,2564,0.263019408,798.4201676,66.2,24.9,41.3,22,-57.5
0.0037,2194,0.193900998,716.8606732,35.7,18.9,16.8,13,-57.5
0.00099,2485,0.975923903,617.3637082,48.5,23.7,24.8,11,-57.5
0.00047,2192,-0.599305069,780.9044582,36.4,18.2,18.2,14,-57.5
0.0078,1894,-0.803137308,557.8124632,43.4,21.8,21.6,10,-57.5
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-54.6
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-54.6
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-54.6
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-54.6
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-54.6
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-44.9
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-44.9
0.0001,2039,0.998000182,654.3084976,41.6,25.2,16.4,16,-37.7
6.40E-09,1420,-1.491331152,666.8539032,64.6,19.8,44.8,14,-54.1
6.40E-09,1420,-1.491331152,666.8539032,64.6,19.8,44.8,14,-54.1
6.40E-09,1420,-1.491331152,666.8539032,64.6,19.8,44.8,14,-33.9
6.40E-09,1420,-1.491331152,666.8539032,64.6,19.8,44.8,14,-17.3
6.40E-09,1420,-1.491331152,666.8539032,64.6,19.8,44.8,14,-17.3
6.40E-09,1420,-1.491331152,666.8539032,64.6,19.8,44.8,14,-17.3
0.00024,2500,0.45801288,703.0369976,49.8,26.9,22.9,20,-54.1
0.00024,2500,0.45801288,703.0369976,49.8,26.9,22.9,20,-54.1
0.00024,2500,0.45801288,703.0369976,49.8,26.9,22.9,20,-33.9
1.30E-05,2515,-0.517526719,1054.051858,42.6,22.2,20.4,20,-54.1
1.30E-05,2515,-0.517526719,1054.051858,42.6,22.2,20.4,20,-54.1
1.30E-05,2515,-0.517526719,1054.051858,42.6,22.2,20.4,20,-33.9
2.90E-07,2514,-0.641334669,1054.051858,49.1,20.9,28.2,20,-54.1
2.90E-07,2514,-0.641334669,1054.051858,49.1,20.9,28.2,20,-54.1
2.90E-07,2514,-0.641334669,1054.051858,49.1,20.9,28.2,20,-33.9
0.0012,2449,0.081578599,551.615261,45.1,26.1,19,15,-54.1
0.0012,2449,0.081578599,551.615261,45.1,26.1,19,15,-54.1
0.0012,2449,0.081578599,551.615261,45.1,26.1,19,15,-24.8
0.0012,2449,0.081578599,551.615261,45.1,26.1,19,15,-24.8
7.00E-08,2440,0.165070531,826.9192532,61.1,18.9,42.2,15,-54.1
7.00E-08,2440,0.165070531,826.9192532,61.1,18.9,42.2,15,-54.1
7.00E-08,2440,0.165070531,826.9192532,61.1,18.9,42.2,15,-24.8
7.00E-08,2440,0.165070531,826.9192532,61.1,18.9,42.2,15,-24.8
1.70E-05,1132,1.578169465,538.2818632,43,15.1,27.9,11,-54.1
1.70E-05,1132,1.578169465,538.2818632,43,15.1,27.9,11,-54.1
1.70E-05,1132,1.578169465,538.2818632,43,15.1,27.9,11,-24.8
1.70E-05,1132,1.578169465,538.2818632,43,15.1,27.9,11,-24.8
0.0089,2405,-0.050101895,588.8000882,31.8,22.6,9.2,11,-53.2
0.0089,2405,-0.050101895,588.8000882,31.8,22.6,9.2,11,-42
0.0089,2405,-0.050101895,588.8000882,31.8,22.6,9.2,11,-6.1
0.0089,2405,-0.050101895,588.8000882,31.8,22.6,9.2,11,-2.1
1.20E-06,2578,0.211188528,752.8818032,43.3,22.7,20.6,13,-53.2
1.20E-06,2578,0.211188528,752.8818032,43.3,22.7,20.6,13,-42
0.00014,887,1.811108501,617.3015032,42.1,21.5,20.6,12,-53.2
0.00014,887,1.811108501,617.3015032,42.1,21.5,20.6,12,-42
0.00014,887,1.811108501,617.3015032,42.1,21.5,20.6,12,-25.7
0.00054,3648,-0.24300787,982.1355443,38.2,20.1,18.1,26,-52.4
0.00054,3648,-0.24300787,982.1355443,38.2,20.1,18.1,26,-15.1
0.00054,3648,-0.24300787,982.1355443,38.2,20.1,18.1,26,-3.3
0.00054,3648,-0.24300787,982.1355443,38.2,20.1,18.1,26,-3.3
0.0012,1774,-1.539519839,500.8054982,42,23.3,18.7,10,-52.4
0.0012,1774,-1.539519839,500.8054982,42,23.3,18.7,10,-15.1
0.0084,2902,0.383189649,951.2261124,45.4,30.3,15.1,34,-52.4
0.0084,2902,0.383189649,951.2261124,45.4,30.3,15.1,34,-15.1
0.0069,2513,0.367171718,627.7716632,34.8,19.1,15.7,9,-52.4
0.0069,2513,0.367171718,627.7716632,34.8,19.1,15.7,9,-10.1
1.10E-05,2428,-0.14652394,839.4532632,45.2,15.8,29.4,16,-52.4
1.10E-05,2428,-0.14652394,839.4532632,45.2,15.8,29.4,16,-10.1
3.90E-09,2315,-0.857355464,1026.995263,59.9,18.6,41.3,21,-52.4
7.00E-08,2316,-0.894356608,1026.995263,60.4,19.9,40.5,21,-52.4
0.0011,4599,-0.120055032,1203.614688,24.2,13.5,10.7,21,-52.4
4.10E-06,4605,-0.432031949,1203.614688,45.8,21.8,24,21,-52.4
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
5.50E-07,2346,-0.317608136,867.4211032,39.7,13.7,26,16,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00024,3329,-0.338414716,952.9727432,30.7,16.5,14.2,18,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
0.00015,2822,0.44176235,831.8952482,33.5,15.9,17.6,13,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
2.10E-08,2300,-0.075242547,770.8404682,53.4,24.8,28.6,12,-51.7
0.0015,1704,0.125213943,910.4417382,31.5,18.2,13.3,16,-50.4
0.0015,1704,0.125213943,910.4417382,31.5,18.2,13.3,16,-50.4
0.0015,1704,0.125213943,910.4417382,31.5,18.2,13.3,16,-40.2
0.00035,1744,-1.865095366,607.2969176,36.5,18.7,17.8,16,-50.4
0.00035,1744,-1.865095366,607.2969176,36.5,18.7,17.8,16,-50.4
0.00035,1744,-1.865095366,607.2969176,36.5,18.7,17.8,16,-40.2
1.50E-05,2848,0.62258238,955.1614143,55.1,23.5,31.6,29,-50.4
1.50E-05,2848,0.62258238,955.1614143,55.1,23.5,31.6,29,-50.4
7.50E-05,2951,-0.896881568,955.1614143,46.3,23.9,22.4,29,-50.4
7.50E-05,2951,-0.896881568,955.1614143,46.3,23.9,22.4,29,-50.4
8.50E-07,2872,-1.170769206,716.6228799,59,24.3,34.7,29,-50.4
8.50E-07,2872,-1.170769206,716.6228799,59,24.3,34.7,29,-50.4
1.80E-05,2066,0.819160862,626.8610032,43.1,16.8,26.3,12,-50.4
1.80E-05,2066,0.819160862,626.8610032,43.1,16.8,26.3,12,-50.4
1.80E-05,2066,0.819160862,626.8610032,43.1,16.8,26.3,12,-40.2
0.0064,3401,0.401582669,837.9345682,32.8,18,14.8,15,-50.4
6.60E-05,3390,0.281644903,837.9345682,42.9,22.1,20.8,15,-50.4
1.20E-06,1235,0.480836025,634.3118732,60.2,17.8,42.4,12,-50.4
2.40E-07,2729,-0.32515211,1079.494763,48.3,18.4,29.9,19,-50.4
8.60E-07,2730,-0.334415703,1079.494763,48.6,17.8,30.8,19,-50.4
0.0012,3282,0.664120082,681.3526832,42.8,20.8,22,12,-48.6
0.0012,3282,0.664120082,681.3526832,42.8,20.8,22,12,-43.2
8.50E-05,995,0.368559925,640.3300632,49.9,23.3,26.6,12,-48.6
8.50E-05,995,0.368559925,640.3300632,49.9,23.3,26.6,12,-43.2
8.50E-05,995,0.368559925,640.3300632,49.9,23.3,26.6,12,-21.3
1.70E-07,2224,-0.568072036,1020.997273,57.4,25.9,31.5,18,-48.6
1.70E-07,2224,-0.568072036,1020.997273,57.4,25.9,31.5,18,-43.2
1.70E-07,2224,-0.568072036,1020.997273,57.4,25.9,31.5,18,-21.3
4.50E-10,2225,-0.387366363,1020.997273,73.5,25.5,48,18,-48.6
4.50E-10,2225,-0.387366363,1020.997273,73.5,25.5,48,18,-43.2
4.50E-10,2225,-0.387366363,1020.997273,73.5,25.5,48,18,-21.3
2.40E-09,2230,0.021536936,681.0006076,77.1,25.6,51.5,18,-48.6
2.40E-09,2230,0.021536936,681.0006076,77.1,25.6,51.5,18,-43.2
2.40E-09,2230,0.021536936,681.0006076,77.1,25.6,51.5,18,-21.3
0.00013,3377,0.03824366,784.4437532,42.8,25.4,17.4,13,-48.4
0.00017,3372,-0.864389139,523.298261,50.4,24.8,25.6,13,-48.4
2.00E-05,3370,0.207153157,784.4437532,46.2,24.7,21.5,13,-48.4
7.10E-05,1232,1.4329538,550.2619832,41.8,24.4,17.4,9,-48.4
0.0016,2003,-0.642101266,598.8152032,37.9,23.8,14.1,10,-48.4
7.80E-07,2995,-0.203307902,1323.116303,46.8,16.9,29.9,23,-48.4
9.30E-07,2993,-0.094851828,1323.116303,43.5,15.3,28.2,23,-48.4
4.40E-09,2992,1.354240703,882.4132943,73.7,28.6,45.1,23,-48.4
0.0015,1122,1.539445992,540.7789582,41.3,23,18.3,10,-48.1
5.90E-07,1940,-0.447365897,811.4163432,49.4,19.7,29.7,16,-48.1
2.40E-06,2526,-0.36723073,801.9481382,58.4,22.9,35.5,15,-48.1
2.60E-07,2524,0.424947654,534.967851,56.9,23.3,33.6,15,-48.1
9.00E-05,2999,0.158332362,1010.532514,40.9,19.9,21,29,-48.1
7.30E-06,2262,0.67579323,702.8777132,53.2,20.7,32.5,12,-45.9
7.30E-06,2262,0.67579323,702.8777132,53.2,20.7,32.5,12,-38.7
1.10E-05,2261,0.837983605,702.8777132,49.4,19,30.4,12,-45.9
1.10E-05,2261,0.837983605,702.8777132,49.4,19,30.4,12,-38.7
9.70E-08,2621,-0.530620696,863.7682943,65.1,25.1,40,23,-45.9
9.70E-08,2621,-0.530620696,863.7682943,65.1,25.1,40,23,-38.7
0.0081,312,-0.3434501,502.2563682,31.5,19.2,12.3,9,-45.9
0.0081,312,-0.3434501,502.2563682,31.5,19.2,12.3,9,-38.7
0.0037,2926,-0.196875324,610.7926449,47.1,32.2,14.9,20,-45.9
0.0037,2926,-0.196875324,610.7926449,47.1,32.2,14.9,20,-38.7
0.00056,2941,-0.68996205,814.0544343,50,32.6,17.4,20,-45.9
0.00056,2941,-0.68996205,814.0544343,50,32.6,17.4,20,-38.7
0.0011,3448,0.795098955,665.325991,36.1,23.8,12.3,19,-45.9
0.0046,3449,-0.503265538,997.4853482,26.4,19.9,6.5,19,-45.9
6.90E-06,2656,0.217084501,686.3686682,47,19.8,27.2,13,-44.6
6.90E-06,2656,0.217084501,686.3686682,47,19.8,27.2,13,-5.2
0.00016,1609,-0.634933112,760.710051,47,26.1,20.9,20,-44.6
8.60E-05,2182,-0.324079776,697.3591582,43,16.6,26.4,12,-44.6
0.0018,2735,0.938760902,551.2585782,31.6,14.6,17,10,-44.6
8.20E-09,2878,0.138304616,1031.539444,67.8,26.1,41.7,28,-43.2
8.20E-09,2878,0.138304616,1031.539444,67.8,26.1,41.7,28,-43.2
6.90E-08,2442,-0.578486055,1098.557163,55.6,30,25.6,20,-43.2
6.90E-08,2442,-0.578486055,1098.557163,55.6,30,25.6,20,-43.2
5.90E-09,2444,-0.700919375,1098.557163,57.4,20.4,37,20,-43.2
5.90E-09,2444,-0.700919375,1098.557163,57.4,20.4,37,20,-43.2
5.90E-08,1558,-0.99280367,669.3166232,56.6,16.1,40.5,11,-43.2
5.90E-08,1558,-0.99280367,669.3166232,56.6,16.1,40.5,11,-43.2
5.90E-08,1558,-0.99280367,669.3166232,56.6,16.1,40.5,11,-11.5
0.00027,3054,0.660692412,673.031291,40.9,23.9,17,17,-43.2
0.00027,3054,0.660692412,673.031291,40.9,23.9,17,17,-43.2
0.00027,3054,0.660692412,673.031291,40.9,23.9,17,17,-7.8
2.10E-08,2212,-0.71026254,610.3376932,64.3,44.6,19.7,13,-42.4
6.00E-05,2676,0.600932944,723.8744432,40.4,14.7,25.7,12,-42.4
6.00E-05,2676,0.600932944,723.8744432,40.4,14.7,25.7,12,-20.1
6.00E-05,2676,0.600932944,723.8744432,40.4,14.7,25.7,12,-15
6.00E-05,2676,0.600932944,723.8744432,40.4,14.7,25.7,12,-15
6.00E-05,2676,0.600932944,723.8744432,40.4,14.7,25.7,12,-9.2
8.00E-06,2664,0.753583726,723.8744432,44.5,13.9,30.6,12,-42.4
8.00E-06,2664,0.753583726,723.8744432,44.5,13.9,30.6,12,-20.1
8.00E-06,2664,0.753583726,723.8744432,44.5,13.9,30.6,12,-15
8.00E-06,2664,0.753583726,723.8744432,44.5,13.9,30.6,12,-15
8.00E-06,2664,0.753583726,723.8744432,44.5,13.9,30.6,12,-9.2
8.60E-10,2474,-0.199404308,1020.539638,57.8,18.4,39.4,20,-41.7
2.80E-05,2468,-0.037706531,680.6955176,44.2,18.5,25.7,20,-41.7
5.30E-08,2484,-0.147470999,1020.539638,48.4,16.1,32.3,20,-41.7
1.50E-09,1666,0.567615666,862.3792982,73.2,20.2,53,15,-41.7
0.00014,1320,0.030759663,625.8195999,63.1,37.5,25.6,22,-41.7
6.30E-07,1321,-1.591354336,834.0903743,64.6,26.2,38.4,22,-41.7
6.10E-10,1985,-0.319083941,675.3708732,65.3,16.2,49.1,13,-41.4
6.10E-10,1985,-0.319083941,675.3708732,65.3,16.2,49.1,13,-41.4
6.10E-10,1985,-0.319083941,675.3708732,65.3,16.2,49.1,13,-38.6
6.10E-10,1985,-0.319083941,675.3708732,65.3,16.2,49.1,13,-17.9
6.10E-10,1985,-0.319083941,675.3708732,65.3,16.2,49.1,13,-17.9
2.10E-06,2006,-1.574318828,621.8562482,44.7,26.6,18.1,12,-41.4
2.10E-06,2006,-1.574318828,621.8562482,44.7,26.6,18.1,12,-41.4
2.10E-06,2006,-1.574318828,621.8562482,44.7,26.6,18.1,12,-38.6
2.10E-06,2006,-1.574318828,621.8562482,44.7,26.6,18.1,12,-17.9
2.10E-06,2006,-1.574318828,621.8562482,44.7,26.6,18.1,12,-17.9
9.80E-06,1986,-0.833777323,757.3964682,54.1,32.7,21.4,14,-41.4
9.80E-06,1986,-0.833777323,757.3964682,54.1,32.7,21.4,14,-41.4
9.80E-06,1986,-0.833777323,757.3964682,54.1,32.7,21.4,14,-38.6
9.80E-06,1986,-0.833777323,757.3964682,54.1,32.7,21.4,14,-15.7
9.80E-06,1986,-0.833777323,757.3964682,54.1,32.7,21.4,14,-10.8
9.80E-06,1986,-0.833777323,757.3964682,54.1,32.7,21.4,14,-5
7.40E-11,2149,-0.038874628,848.8827282,61.8,15.6,46.2,15,-41.2
7.40E-11,2149,-0.038874628,848.8827282,61.8,15.6,46.2,15,-30.2
3.00E-10,2412,-1.136858183,1074.012588,46.2,18.2,28,19,-40.9
4.40E-05,2414,-1.136858183,1074.012588,29.9,17.5,12.4,19,-40.9
5.40E-06,2611,0.245370549,861.9616382,43.9,17.7,26.2,15,-40.9
0.0027,2018,-0.365570237,674.2890282,37.5,20.9,16.6,12,-40.9
3.00E-09,1753,-0.843415569,797.3530782,65.3,23.2,42.1,13,-40.1
3.00E-09,1753,-0.843415569,797.3530782,65.3,23.2,42.1,13,-40.1
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-40.1
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-40.1
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-12.7
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-12.7
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-12.7
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
9.60E-09,2945,-0.943153752,950.0041732,51.1,21,30.1,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-40.1
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-40.1
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-12.7
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-12.7
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-12.7
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
5.80E-05,2937,-0.479743559,633.6718743,44.8,22.6,22.2,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-40.1
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-40.1
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-12.7
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-12.7
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-12.7
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
0.001,2946,-0.855785714,950.0041732,31.8,18.9,12.9,17,-8
7.10E-05,1444,-0.793291298,695.8351882,41.5,22.8,18.7,12,-40.1
7.10E-05,1444,-0.793291298,695.8351882,41.5,22.8,18.7,12,-40.1
7.10E-05,1444,-0.793291298,695.8351882,41.5,22.8,18.7,12,-15.6
0.0014,3345,-0.200000216,997.4989232,35,19.5,15.5,16,-40.1
0.0014,3345,-0.200000216,997.4989232,35,19.5,15.5,16,-40.1
0.0014,3345,-0.200000216,997.4989232,35,19.5,15.5,16,-15.6
0.0014,3345,-0.200000216,997.4989232,35,19.5,15.5,16,-7.6
3.40E-05,2311,0.478121618,763.4040932,46.9,19.3,27.6,13,-40.1
3.40E-05,2311,0.478121618,763.4040932,46.9,19.3,27.6,13,-40.1
3.40E-05,2311,0.478121618,763.4040932,46.9,19.3,27.6,13,-31.8
0.00085,3043,1.400520601,800.4166443,46.7,23.3,23.4,21,-40.1
0.00085,3043,1.400520601,800.4166443,46.7,23.3,23.4,21,-40.1
0.00085,3043,1.400520601,800.4166443,46.7,23.3,23.4,21,-31.8
2.80E-05,1452,-1.015939249,636.3569482,41.5,22,19.5,14,-40.1
2.80E-05,1452,-1.015939249,636.3569482,41.5,22,19.5,14,-40.1
2.80E-05,1452,-1.015939249,636.3569482,41.5,22,19.5,14,-31.8
0.0073,3450,0.737296201,762.6966376,34.9,21.9,13,20,-40.1
0.0073,3450,0.737296201,762.6966376,34.9,21.9,13,20,-40.1
0.0096,2042,0.821662343,528.8060282,50,29.1,20.9,10,-38.6
0.0096,2042,0.821662343,528.8060282,50,29.1,20.9,10,-38.6
2.10E-06,2831,-0.355295907,759.9299482,50.8,22.9,27.9,13,-38.6
2.10E-06,2831,-0.355295907,759.9299482,50.8,22.9,27.9,13,-38.6
2.10E-06,2831,-0.355295907,759.9299482,50.8,22.9,27.9,13,-25.7
1.60E-06,2830,0.227501787,506.9557243,52.6,23.6,29,13,-38.6
1.60E-06,2830,0.227501787,506.9557243,52.6,23.6,29,13,-38.6
1.60E-06,2830,0.227501787,506.9557243,52.6,23.6,29,13,-25.7
2.10E-07,1451,-0.663304793,822.3971932,66.4,31.1,35.3,14,-36.9
0.00027,4240,-0.448800179,1089.571758,31.7,17.7,14,19,-36.9
9.30E-05,4247,0.083060156,1089.571758,35.5,19.9,15.6,19,-36.9
0.0001,4241,0.488039636,726.716931,41.7,24.6,17.1,19,-36.9
0.0019,4239,-0.355185417,1089.571758,29.7,18.6,11.1,19,-36.9
9.20E-10,2952,-0.352723986,1065.989313,54,17.4,36.6,19,-36.9
0.002,2950,0.106892408,710.995301,38.4,22.3,16.1,19,-36.9
9.70E-09,2956,-0.575990765,1065.989313,65.1,19.4,45.7,19,-36.9
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-36.7
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-36.7
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-31.2
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-31.2
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-31.2
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-26.7
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-26.7
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-26.7
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-21.3
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-21.3
0.0066,2032,0.971470221,487.5771343,31.1,26.3,4.8,12,-21.3
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-36.7
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-36.7
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-31.2
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-31.2
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-31.2
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-26.7
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-26.7
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-26.7
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-21.3
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-21.3
2.60E-06,1946,-1.199268705,730.8620632,43.4,16.3,27.1,12,-21.3
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-36.7
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-36.7
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-31.2
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-31.2
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-31.2
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-26.7
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-26.7
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-26.7
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-21.3
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-21.3
3.70E-07,1984,-0.622552494,730.8620632,54.4,22.2,32.2,12,-21.3
1.20E-06,953,1.768701607,555.7749232,48.4,19,29.4,11,-36.7
1.20E-06,953,1.768701607,555.7749232,48.4,19,29.4,11,-36.7
1.20E-06,953,1.768701607,555.7749232,48.4,19,29.4,11,-31.2
1.20E-06,953,1.768701607,555.7749232,48.4,19,29.4,11,-31.2
1.20E-06,953,1.768701607,555.7749232,48.4,19,29.4,11,-31.2
0.00014,2591,0.693954241,590.3367143,50.1,23,27.1,17,-36.5
0.0007,2354,-1.55637593,659.8662832,28.8,17.2,11.6,12,-36.5
0.00019,2244,0.032269612,542.3058632,38.1,19.1,19,11,-36.5
3.20E-06,2880,-0.264936307,1062.519528,39.6,15.8,23.8,18,-36.3
3.20E-06,2880,-0.264936307,1062.519528,39.6,15.8,23.8,18,-36.3
3.20E-06,2880,-0.264936307,1062.519528,39.6,15.8,23.8,18,-24.6
